answer,correct_option,id,options,problem,type
7.47 m/s,C,MCQ_65_26,"['14.95 m/s', '9.35 m/s', '7.47 m/s', '6.7 m/s']","Assume that the mass of air in an entraining cumulus updraft grows exponentially with altitude, described by $m=m_{0} e^{z / H}$, where H is 16.3 km and $m_{0}$ signifies the mass at a baseline level. Given that the updraft speed is 10.8 m/s at a height of 1.4 km, determine its speed at 7.4 km, considering the updraft maintains zero net buoyancy.",Atmospheric Physics
"geopotential_difference: 2129.0 m^2/s^2,
balance_distance_km: 115.4 km",D,MCQ_66_26,"['geopotential_difference: 2011.0 m^2/s^2,\nbalance_distance_km: 24.9 km', 'geopotential_difference: 346.0 m^2/s^2,\nbalance_distance_km: 167.3 km', 'geopotential_difference: 1513.0 m^2/s^2,\nbalance_distance_km: 177.7 km', 'geopotential_difference: 2129.0 m^2/s^2,\nbalance_distance_km: 115.4 km']","In certain hurricanes, the azimuthal velocity component is noted to have a radial dependence expressed as $v_{\lambda}=V_{0}\left(r_{0} / right)^{2}$, applicable for distances $r \geq r_{0}$ from the center. Given $V_{0}=89.4 \mathrm{~m} \mathrm{~s}^{-1}$ and $r_{0}=29.3 \mathrm{~km}$, determine the total geopotential difference between the far field $(r ightarrow \infty)$ and $r=r_{0}$, under the assumption of gradient wind balance and $f_{0}=5e-05 \mathrm{~s}^{-1}$. Additionally, identify the distance from the center where the Coriolis force equals the centrifugal force.",Atmospheric Dynamics
-1906173.0 kg/s^2,B,MCQ_67_26,"['-21342.0 kg/s^2', '-1906173.0 kg/s^2', '-3812346.0 kg/s^2', '-2418331.0 kg/s^2']","10.8. Determine the surface torque per unit horizontal area applied to the atmosphere by topography given the following surface pressure and height distribution:

p_{s}=p_{0}+\hat{p} \sin k x, \quad h=\hat{h} \sin (k x-\gamma)

where p_{0}=900 hPa, \hat{p}=11.1 hPa, \hat{h}=3520 m, \gamma=1.35 rad, and k=1 /(a \cos \phi). Here, \phi=0.48 radians denotes the latitude, and a represents the Earth's radius. Provide the result in \mathrm{kg} \mathrm{s}^{-2}.",Atmospheric Dynamics
6018.2 m,B,MCQ_69_26,"['2776.4 m', '6018.2 m', '8341.8 m', '10437.0 m']","Consider a scenario where the temperature rises linearly with altitude in the region from 19 to 40 km at a rate of 3.3 K/km. Given that the temperature at 19 km is 173 K, determine the scale height H such that the log-pressure height z aligns with the actual height at 40 km. (Assume z matches the actual height at 19 km and let g be constant.)",Atmospheric Physics
"s1: 20.7 m/s,
s2: 9.4 m/s,
s3: 5.4 m/s",B,MCQ_70_26,"['s1: -11.8 m/s,\ns2: -5.2 m/s,\ns3: -2.9 m/s', 's1: 20.7 m/s,\ns2: 9.4 m/s,\ns3: 5.4 m/s', 's1: 103.1 m/s,\ns2: 58.0 m/s,\ns3: 1102808.6 m/s', 's1: 201.8 m/s,\ns2: 88.5 m/s,\ns3: 45.7 m/s']","12.2. Determine the Rossby critical velocities corresponding to zonal wave numbers 1, 2, and 3 (i.e., for these wavelengths along a latitude circle). Assume the motion is on a $\beta$-plane centered at 63°, with a scale height of $H=14.4$ km, buoyancy frequency $N=0.029$ s⁻¹, and an infinite meridional scale $(l=0)$.",Atmospheric Dynamics
"Geopotential fluctuation: 288.0 m^2/s^2,
Vertical velocity fluctuation: 0.01415 m/s",D,MCQ_71_26,"['Geopotential fluctuation: 846.4 m^2/s^2,\nVertical velocity fluctuation: 0.0537 m/s', 'Geopotential fluctuation: 864.0 m^2/s^2,\nVertical velocity fluctuation: 0.07354 m/s', 'Geopotential fluctuation: 0.0035 m^2/s^2,\nVertical velocity fluctuation: 0.0 m/s', 'Geopotential fluctuation: 288.0 m^2/s^2,\nVertical velocity fluctuation: 0.01415 m/s']","Determine the fluctuations in geopotential and vertical velocity for a Kelvin wave characterized by a zonal wave number of 7, a phase speed of 15.0 m/s, and a zonal velocity perturbation amplitude of 19.2 m/s. Assume $N^2 = 0.0005 \text{s}^{-2}$.",Atmospheric Dynamics
"(a): Geopotential fluctuation: 1029.0 m^2/s^2,
Vertical velocity fluctuation: 0.01043 m/s,
(b): Vertical momentum flux: 0.07664 kg/m/s",C,MCQ_72_26,"['(a): Geopotential fluctuation: 0.0168 m^2/s^2,\nVertical velocity fluctuation: 0.0 m/s,\n(b): Vertical momentum flux: 0.0 kg/m/s', '(a): Geopotential fluctuation: 2572.5 m^2/s^2,\nVertical velocity fluctuation: 0.04122 m/s,\n(b): Vertical momentum flux: 0.30295 kg/m/s', '(a): Geopotential fluctuation: 1029.0 m^2/s^2,\nVertical velocity fluctuation: 0.01043 m/s,\n(b): Vertical momentum flux: 0.07664 kg/m/s', '(a): Geopotential fluctuation: 338.1 m^2/s^2,\nVertical velocity fluctuation: 0.01425 m/s,\n(b): Vertical momentum flux: 0.04916 kg/m/s']","(a) Determine the geopotential and vertical velocity variations for a Kelvin wave characterized by a zonal wave number 1, a phase speed of 70.0 m/s, and a zonal velocity perturbation amplitude of 14.7 m/s. Assume that $N^2 = 0.00024$ s$^{-2}$.

(b) For the scenario described in Part (a), calculate the vertical momentum flux $M \equiv ho_0 \overline{u' w'}$. Demonstrate that $M$ remains constant with height.",Atmospheric Dynamics
-24.68 m/day,D,MCQ_74_26,"['-222.09 m/day', '-42.99 m/day', '-3.7 m/day', '-24.68 m/day']","Calculate the TEM residual vertical velocity in the westerly shear region of the equatorial QBO, given that radiative cooling is modeled as Newtonian cooling with a 12-day relaxation time, the vertical shear is 31 m/s over 5 km, and the meridional half-width is 9° latitude.",Atmospheric Dynamics
-2.3 %,A,MCQ_75_26,"['-2.3 %', '-7.567 %', '-1.15 %', '-4.6 %']","Considering that gravity's acceleration decreases with elevation from the Earth's center according to an inverse square law, calculate the percentage change in $g$ from the Earth's surface to a height of 69000.0 km.",Geophysics
411.7 hPa,C,MCQ_76_26,"['332.1 hPa', '443.9 hPa', '411.7 hPa', '-29935.4 hPa']","In a distant galaxy, there exists a planet with an atmosphere identical to Earth's, except it lacks moisture. The planet's troposphere is kept neutrally stable to vertical shifts through convection, while the stratosphere is in radiative equilibrium with a consistent temperature of -89.9°C, and the temperature remains continuous across the tropopause. Given a surface pressure of 916 hPa and an equatorial surface temperature of -42.9°C, determine the pressure at the equatorial tropopause.",Atmospheric Dynamics
1.142 ,C,MCQ_77_26,"['0.188 ', '3.427 ', '1.142 ', '2.285 ']","Evaluate the dry-adiabatic lapse rate on K2-18b in relation to Earth's, considering that the gravitational acceleration on K2-18b is 12.2 m/s^2 and its atmosphere is predominantly hydrogen, resulting in a different c_p value.",Atmospheric Physics
"Surface: 0.00258 kg/m^3,
Altitude: 7.7e-05 kg/m^3",C,MCQ_79_26,"['Surface: 0.00137 kg/m^3,\nAltitude: 0.000196 kg/m^3', 'Surface: 0.0 kg/m^3,\nAltitude: 7.7e-05 kg/m^3', 'Surface: 0.00258 kg/m^3,\nAltitude: 7.7e-05 kg/m^3', 'Surface: 8e-05 kg/m^3,\nAltitude: 0.002579 kg/m^3']","Utilizing (i) the equation that connects the saturation vapor pressure of $ \mathrm{H}_{2} \mathrm{O} $ with temperature $ T $, and (ii) the water vapor equation of state $ e = \rho_{v} R_{v} T $, determine the maximum water vapor content per unit volume that air can accommodate at the surface, where $ T_{s}=263 \mathrm{~K} $, and at an altitude of 10 km where $ T_{10} \mathrm{~km}=207 \mathrm{~K} $. Provide your results in $\mathrm{kg} \mathrm{m}^{-3} $.",Atmospheric Physics
7.57 km,C,MCQ_80_26,"['33.27 km', '15.15 km', '7.57 km', '4.68 km']","Spectroscopic data indicate that an atmospheric column with a water vapor mass exceeding 3.0 kg/m^2 is opaque to the 'terrestrial' waveband. Considering that water vapor generally has a density of 0.01 kg/m^3 at sea level and diminishes vertically following e^(-z/3.2), where z represents the height above the surface and b is approximately 3.2 km, determine the height at which the atmosphere becomes transparent to terrestrial radiation.",Atmospheric Physics
"(1): 6.45 cm/hr,
6.067 cm/hr,
(2): 7.504 cm",C,MCQ_1_27,"['(1): 19.349 cm/hr,\n18.201 cm/hr,\n(2): 22.512 cm', '(1): 3.8 cm/hr,\n3.8 cm/hr,\n(2): 4.56 cm', '(1): 6.45 cm/hr,\n6.067 cm/hr,\n(2): 7.504 cm', '(1): 4.634 cm/hr,\n4.546 cm/hr,\n(2): 14.664 cm']","The initial rate of infiltration of a watershed is estimated as 11.2 cm/hr, the final capacity is 3.8 cm/hr, and the time constant, k is 0.13 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=7.9 hr and t=9.1 hr;

(2) The total volume of infiltration between t=7.9 hr and t=9.1 hr.
        ",Hydrology
12.85 in,C,MCQ_2_27,"['91.85 in', '37.41 in', '12.85 in', '27.62 in']","A watershed consists of 57% open space/lawn in good condition, with 0% classified as soil group C and 100% as soil group A. The remaining 43% of the watershed is forest land with fair cover, also in soil group C. The curve numbers (CN) for these soil conditions are provided in the table below. Apply the SCS Method to calculate the excess precipitation given a total rainfall of 20.5 inches in this watershed. Clearly outline all assumptions. Assume normal antecedent runoff conditions (ARC II) and Ia=0.2S.

| Land use                   | Soil group | CN |
|----------------------------|------------|----|
| Good condition open space/lawn | C      | 74 |
| Good condition open space/lawn | A      | 39 |
| Forest land with fair cover     | C      | 73 |",Hydrology
"0-10min: 0 in,
10-20min: 0.1286 in,
20-30min: 0.1591 in,
30-40min: 0.4813 in,
40-50min: 1.1703 in,
50-60min: 1.4218 in,
60-70min: 2.1977 in,
70-80min: 2.4772 in",D,MCQ_3_27,"['0-10min: 0 in,\n10-20min: 1.076 in,\n20-30min: 1.1443 in,\n30-40min: 2.6983 in,\n40-50min: 3.762 in,\n50-60min: 4.6336 in,\n60-70min: 5.6478 in,\n70-80min: 6.5216 in', '0-10min: 0.1763 in,\n10-20min: 0.2303 in,\n20-30min: 0.4662 in,\n30-40min: 1.1644 in,\n40-50min: 1.773 in,\n50-60min: 2.1163 in,\n60-70min: 2.5118 in,\n70-80min: 2.89 in', '0-10min: 0 in,\n10-20min: 0.0601 in,\n20-30min: 0.0823 in,\n30-40min: 0.5261 in,\n40-50min: 0.7056 in,\n50-60min: 0.9197 in,\n60-70min: 1.459 in,\n70-80min: 2.4772 in', '0-10min: 0 in,\n10-20min: 0.1286 in,\n20-30min: 0.1591 in,\n30-40min: 0.4813 in,\n40-50min: 1.1703 in,\n50-60min: 1.4218 in,\n60-70min: 2.1977 in,\n70-80min: 2.4772 in']","The watershed has a CN value of 54.0. The table below provides the rainfall intensity during the storm event. Determine the excess precipitation for each 10-minute interval.

| Time | Rainfall Intensity (in/hr) |
| :--- | :--- |
| 0-10min | 6.9 |
| 10-20min | 10.0 |
| 20-30min | 0.8 |
| 30-40min | 6.2 |
| 40-50min | 9.1 |
| 50-60min | 2.8 |
| 60-70min | 7.8 |
| 70-80min | 2.6 |",Hydrology
367.15 W/m^2,A,MCQ_4_27,"['367.15 W/m^2', '2.17 W/m^2', '734.31 W/m^2', '40.79 W/m^2']","
Calculate the solar constant at the orbit of Saturn based on what you have learned from the Sun - Earth Geometry, given the following values:

| Temperature of the Sun (T_s) | T_s = 7910 K |
| :--- | :---: |
| Radius of the Sun (R_s) | R_s = 1843000 km |
| Distance of Sun's surface to Saturn (D_v) | D_v = 1433000000.0 km |
| The Stefan-Boltzmann constant (σ) | σ = 5.67e-8 W/m^2/K^4 |

Clearly state the laws or assumptions for the key steps, otherwise marks will be deducted. (Celsius $=$ Kelvin -273 )
        ",Hydrology
"discharge: 109.956 m^3/s,
velocity_inlet: 10.802 m/s,
Reynolds_inlet: 46456.68 ,
Reynolds_outlet: 33448.81 ,
flow_type_inlet: turbulent ,
flow_type_outlet: turbulent ",A,MCQ_6_27,"['discharge: 109.956 m^3/s,\nvelocity_inlet: 10.802 m/s,\nReynolds_inlet: 46456.68 ,\nReynolds_outlet: 33448.81 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ', 'discharge: 0.0 m^3/s,\nvelocity_inlet: 0.0 m/s,\nReynolds_inlet: 0.0 ,\nReynolds_outlet: 0.0 ,\nflow_type_inlet: laminar ,\nflow_type_outlet: laminar ', 'discharge: 687.223 m^3/s,\nvelocity_inlet: 67.515 m/s,\nReynolds_inlet: 290354.27 ,\nReynolds_outlet: 83622.03 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ', 'discharge: 51.522 m^3/s,\nvelocity_inlet: 18.172 m/s,\nReynolds_inlet: 65365.99 ,\nReynolds_outlet: 31048.85 ,\nflow_type_inlet: turbulent ,\nflow_type_outlet: turbulent ']","
In a circular conduit with varying diameters, diameter D1=3.6 m, transitions to D2=5.0 m. 
The velocity at the outlet profile was measured: V2=5.6 m/s. 
Calculate the discharge and the mean velocity at the inlet profile V1. 
Also, determine the type of flow in both conduit profiles (whether the flow is laminar or turbulent). 
The kinematic viscosity of water is v=0.0008371 m²/s.
        ",Hydrology
541.06 m,B,MCQ_8_27,"['369.83 m', '541.06 m', '19.63 m', '839.49 m']","A train is running smoothly along a curved track at the rate of 55.0 m/s. 
A passenger standing on a set of scales observes that his weight is 15.1% 
greater than when the train is at rest. The track is banked so that the force acting on the passenger 
is normal to the floor of the train. What is the radius of curvature of the track?
",Atmospheric Dynamics
163.87 m/s,A,MCQ_9_27,"['163.87 m/s', '0.42 m/s', '179.37 m/s', '491.6 m/s']","On a frictionless horizontal surface at 40.9° latitude, two balls, each with a diameter of 0.45 meters, are positioned 524.0 meters apart. If both balls are suddenly set in motion towards each other with the same velocity, what should their speed be to ensure they narrowly avoid a collision?",Atmospheric Dynamics
"Lateral Force (N): -3000.0 N,
Upward Reaction Force (Eastward) (N): 3919000.0 N,
Upward Reaction Force (Westward) (N): 3921000.0 N,
Difference in Upward Reaction Force (N): 2000.0 N",B,MCQ_10_27,"['Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): -0.0 N,\nUpward Reaction Force (Westward) (N): 2000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N', 'Lateral Force (N): -3000.0 N,\nUpward Reaction Force (Eastward) (N): 3919000.0 N,\nUpward Reaction Force (Westward) (N): 3921000.0 N,\nDifference in Upward Reaction Force (N): 2000.0 N', 'Lateral Force (N): -10000.0 N,\nUpward Reaction Force (Eastward) (N): 11757000.0 N,\nUpward Reaction Force (Westward) (N): 11763000.0 N,\nDifference in Upward Reaction Force (N): 6000.0 N', 'Lateral Force (N): 3000.0 N,\nUpward Reaction Force (Eastward) (N): 4504000.0 N,\nUpward Reaction Force (Westward) (N): 4512000.0 N,\nDifference in Upward Reaction Force (N): 8000.0 N']","A train engine with a 400000.0 kg mass moves at a speed of 58 m/s on a straight, level track at a latitude of 72.1 degrees N. Determine the lateral force acting on the rails. Contrast the magnitudes of the upward reaction forces exerted by the rails when the locomotive is moving eastward versus westward.",Atmospheric Dynamics
"initial_angular_velocity: 1.1 s,
final_angular_velocity: 6.733 s^-1,
work_done: 1475.4 J",C,MCQ_11_27,"['initial_angular_velocity: 0.5 s,\nfinal_angular_velocity: 20.3 s^-1,\nwork_done: 6050.57 J', 'initial_angular_velocity: 0.4 s,\nfinal_angular_velocity: 2.244 s^-1,\nwork_done: 4426.2 J', 'initial_angular_velocity: 1.1 s,\nfinal_angular_velocity: 6.733 s^-1,\nwork_done: 1475.4 J', 'initial_angular_velocity: 1.5 s,\nfinal_angular_velocity: 47.902 s^-1,\nwork_done: 8560.4 J']","A block with a mass of 10.8 kg is hung from one end of a weightless string. The other end passes through a small hole in a horizontal platform where a ball with a mass of 18.6 kg is attached. Determine the angular velocity required for the ball to rotate on the platform to counterbalance the block's weight, given that the ball's horizontal distance from the hole is 4.7 m. As the ball rotates, the block is lowered by 1.91 m. What will be the ball's new angular velocity? How much work is performed in lowering the block?",Atmospheric Dynamics
3.69 km,D,MCQ_12_27,"['0.37 km', '18.45 km', '3.48 km', '3.69 km']",Demonstrate that an atmosphere with uniform density (density does not vary with height) possesses a finite height that is solely determined by the temperature at the lower boundary. Calculate the height of such a homogeneous atmosphere given a surface temperature of 126 K and a surface pressure of 630 hPa. (Utilize the ideal gas law and the principle of hydrostatic balance.),Atmospheric Physics
-1709.5 Pa/h,C,MCQ_13_27,"['-2149.2 Pa/h', '35200.6 Pa/h', '-1709.5 Pa/h', '-5128.6 Pa/h']",A ship is heading north at a speed of 87.0 km/h. The surface pressure rises to the northwest at a rate of 37.1 Pa/km. Determine the pressure tendency observed at a nearby island station if the pressure on the ship decreases at a rate of -572.8 Pa/h.,Atmospheric Dynamics
11.132 °C/h,A,MCQ_14_27,"['11.132 °C/h', '139857.782 °C/h', '7.98 °C/h', '33.395 °C/h']","At a location 49000.0 km north of a station, the temperature is 8.0 °C less than at the station. Given that the wind direction is from the northwest at a speed of 17.4 m/s and the air is warming due to radiation at a rate of 3.9 °C/h, what is the change in temperature at the station?",Atmospheric Dynamics
-0.59 m/km,B,MCQ_15_27,"['0.87 m/km', '-0.59 m/km', '-1.78 m/km', '-1.29 m/km']","An airplane traveling on a heading of 76° (meaning 76° east of north) with an airspeed of 200 m/s is moving relative to the ground directly east (90°) at 225 m/s. Given that the plane maintains constant pressure, what is the rate at which its altitude changes (in meters per kilometer of horizontal travel) under the assumption of a steady pressure field, geostrophic winds, and f=0.00012 s^-1?",Atmospheric Dynamics
365.7 hPa,B,MCQ_16_27,"['384.1 hPa', '365.7 hPa', '1097.2 hPa', '448.3 hPa']","A tornado spins with a constant angular velocity \omega. Demonstrate that the surface pressure at the tornado's center can be expressed as $p=p_{0} \exp \left(\frac{-\omega^{2} r_{0}^{2}}{2 R T} \right)$, where $p_{0}$ represents the surface pressure at a distance $r_{0}$ from the center, and T denotes the temperature (considered constant). Given that the temperature is 280 K, and the pressure and wind speed at 620 m from the center are 400 hPa and 120 $\mathrm{~m} \mathrm{~s}^{-1}$, respectively, determine the central pressure.",Atmospheric Dynamics
"mean_relative_vorticity: -2.857142857142857e-05 s^-1,
circulation: -2240000.0 m^2/s",D,MCQ_17_27,"['mean_relative_vorticity: -3.5e-05 s^-1,\ncirculation: -49563500.0 m^2/s', 'mean_relative_vorticity: -7.142857142857143e-05 s^-1,\ncirculation: -35000000.0 m^2/s', 'mean_relative_vorticity: -2.8571428571428573e-06 s^-1,\ncirculation: -224000.0 m^2/s', 'mean_relative_vorticity: -2.857142857142857e-05 s^-1,\ncirculation: -2240000.0 m^2/s']","Determine the circulation around a square with sides measuring 280 km for a wind flowing eastward (westward direction) that diminishes in strength moving northward at a rate of 20 m/s per 700 km. Additionally, calculate the average relative vorticity within the square.",Atmospheric Dynamics
-23.1 m/s,D,MCQ_18_27,"['1.0 m/s', '6.9 m/s', '-15.8 m/s', '-23.1 m/s']","Consider a cylindrical column of air located at 74°N with an initial radius of 220 km, which expands to 2 times its original radius. Assuming the air starts from rest, determine the average tangential velocity at the boundary following the expansion.",Atmospheric Dynamics
0.000135 s^-1,C,MCQ_19_27,"['-89.000064 s^-1', '0.000111 s^-1', '0.000135 s^-1', '0.000178 s^-1']","An air parcel originating at 26°N travels north, maintaining absolute vorticity. Given its starting relative vorticity as -7.5e-05 s^-1, what will be its relative vorticity when it arrives at -89°N?",Atmospheric Dynamics
"absolute_vorticity: 0.00011507 s^-1,
relative_vorticity: 3.142e-05 s^-1",A,MCQ_20_27,"['absolute_vorticity: 0.00011507 s^-1,\nrelative_vorticity: 3.142e-05 s^-1', 'absolute_vorticity: 3.413e-05 s^-1,\nrelative_vorticity: -0.00010852 s^-1', 'absolute_vorticity: 1.317e-05 s^-1,\nrelative_vorticity: -7.048e-05 s^-1', 'absolute_vorticity: 0.00012646 s^-1,\nrelative_vorticity: 4.281e-05 s^-1']","An air column located at 76°N with an initial relative vorticity of ζ=1e-05 extends from the surface up to a fixed tropopause at a height of 15.8 km. If this air column travels to a position above a mountain barrier that is 3.8 km high at 35°N, what will its absolute vorticity and relative vorticity be as it crosses over the mountaintop, given that the flow adheres to the barotropic potential vorticity equation?",Atmospheric Dynamics
"vorticity_annulus: 0.0 s^-1,
vorticity_inner_circle: 0.00098 s^-1",D,MCQ_21_27,"['vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0098 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.0 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 9.8e-05 s^-1', 'vorticity_annulus: 0.0 s^-1,\nvorticity_inner_circle: 0.00098 s^-1']","Determine the mean vorticity inside a cylindrical annulus with an inner radius of 100 km and an outer radius of 330 km, given that the tangential velocity is described by $V=A / r$, where $A=4900000.0 \mathrm{~m}^{2} \mathrm{~s}^{-1}$ and $r$ is measured in meters. What is the mean vorticity within the inner circle having a radius of 100 km?",Atmospheric Dynamics
-4.8 m^2/s^2,B,MCQ_22_27,"['-20.3 m^2/s^2', '-4.8 m^2/s^2', '-0.0 m^2/s^2', '-7.2 m^2/s^2']","Determine the rate at which circulation changes around a square located in the (x, y) plane, with vertices at (0,0), (0, L), (L, L), and (L, 0), given that the temperature rises eastward at a rate of 2.5 °C per 200 km and the pressure rises northward at a rate of 3.0 hPa per 200 km. Assume L=300 km and that the pressure at (0,0) is 1000 hPa.",Atmospheric Dynamics
332.0 K,C,MCQ_23_27,"['361.0 K', '375.0 K', '332.0 K', '663.0 K']","Determine the equivalent potential temperature, {θ_e}, for an air parcel that is saturated, with a pressure of 800.0 hPa, a temperature of 268.2 K, and a mixing ratio of 0.016 kg/kg.",Atmospheric Dynamics
63.5 mm/day,B,MCQ_24_27,"['126.9 mm/day', '63.5 mm/day', '18.9 mm/day', '190.4 mm/day']","Assume the relative vorticity at the top of an Ekman layer at 15°N is 9.3e-05 s^-1. Given that the eddy viscosity coefficient is 12 m^2/s and the water vapor mixing ratio at the top of the Ekman layer is 18.0 g/kg, calculate the precipitation rate resulting from moisture convergence within the Ekman layer.",Atmospheric Dynamics
237.8 K,A,MCQ_25_27,"['237.8 K', '222.8 K', '713.4 K', '251.6 K']","Currently, the Earth's emission temperature is 230.2 K, with an albedo of 28.8%. 
What change in the emission temperature would occur if the albedo decreased to 18.9% while keeping all other factors constant?

The emission temperature is given by:

T_e = [(1 - alpha_p) * S / (4 * sigma)]^(1/4)

where alpha_p represents the planetary albedo, $S$ is the solar flux, and $\sigma$ is the Stefan-Boltzmann constant.",Geophysics
317.2 K,D,MCQ_26_27,"['634.4 K', '294.0 K', '951.7 K', '317.2 K']","Assume that Kepler-10b is actually flat. Imagine it as a thin circular disk with a radius of 4600 km, orbiting the Sun at the same distance as Earth. The planetary albedo is 0.16. The vector normal to one face of this disk consistently points directly at the Sun, and the disk is composed of a perfectly conducting material, ensuring that both faces maintain the same temperature. Determine the emission temperature of this disk and compare it with the result previously determined for a spherical Earth.",Geophysics
"(a): 163.5 K,
(b): 10040000000000.0 W,
(c): 50.2436 m/yr",A,MCQ_27_27,"['(a): 163.5 K,\n(b): 10040000000000.0 W,\n(c): 50.2436 m/yr', '(a): 0.0 K,\n(b): 123990000000000.0 W,\n(c): 7.132825608394146e+43 m/yr', '(a): 35.5 K,\n(b): 2220000000000.0 W,\n(c): 1.8097 m/yr', '(a): 89.3 K,\n(b): 1.00329e+16 W,\n(c): 5580.7559 m/yr']","3. Examine the thermal equilibrium of Ceres. The following details about Ceres are necessary: mean planetary radius = 473 km; mean orbital radius around the Sun = 2.77 A.U. (where 1 A.U. represents the mean radius of Earth's orbit); planetary albedo = 0.09.

(a) Calculate the emission temperature for Ceres by assuming a balance between incoming and outgoing radiation.

(b) Ceres actually has an internal heat source due to ongoing planetary contraction. Given the standard definition of emission temperature T_e, where σ T_e^4 equals the outgoing flux of planetary radiation per unit surface area, the observed emission temperature of Ceres is 167 K. Determine the size of Ceres's internal heat source.

(c) It is postulated that the source of Q on Ceres is the release of gravitational potential energy due to a gradual contraction of the planet. Assuming Ceres has a uniform density and maintains this as it contracts, calculate the yearly change in its radius a_Ceres necessary to generate your computed value of Q. (Only half of the released gravitational energy can be converted to heat, with the rest contributing to the additional kinetic energy needed to maintain the planet's angular momentum.)",Geophysics
210.3 K,D,MCQ_28_27,"['227.4 K', '420.6 K', '631.0 K', '210.3 K']","Calculate the emission temperature for the planet Mars. Assume that: the average orbital radius of Mars is 1.52 times that of Earth's orbit. Considering the solar flux diminishes with the square of the distance from the sun and that the planetary albedo of Mars is 0.25, find the emission temperature of Mars.",Geophysics
"mass_of_column: 6116.0 kg,
total_mass_of_atmosphere: 5.197801873412748e+18 kg",D,MCQ_29_27,"['mass_of_column: 612.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 79511.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg', 'mass_of_column: 12232.0 kg,\ntotal_mass_of_atmosphere: 1.0395603746825497e+19 kg', 'mass_of_column: 6116.0 kg,\ntotal_mass_of_atmosphere: 5.197801873412748e+18 kg']","Utilize the hydrostatic equation to demonstrate that the mass of an air column with a unit cross-section, stretching from the ground to a significant altitude, is $rac{p_{s}}{g}$, where ${p_{s}}$ represents the surface pressure. Input the necessary numbers to calculate the mass for a column of air covering an area of 0.6 m^2. Use your result to approximate the total mass of the atmosphere.",Atmospheric Physics
61625000000.0 Pa,A,MCQ_30_27,"['61625000000.0 Pa', '184875000000.0 Pa', '29704500000.0 Pa', '123250000000.0 Pa']","Employing the hydrostatic equation, develop a formula for the pressure at the core of a planet in terms of its surface gravity, radius 5000000.0, and constant density 4250. Substitute values relevant to Earth and compute the central pressure. 
[Hint: the gravitational acceleration at radius 5000000.0 is given by g(r) = G * m(r) / r^2, where m(r) represents the mass within radius r, and G = 6.67 * 10^-11 kg^-1 m^3 s^-2 is the gravitational constant. Assume the rock density is 4250 kg m^-3.]",Atmospheric Physics
"(a): altitude: 5.77 km,
pressure: 50000.0 Pa,
density: 0.613 kg/m^3,
(b): altitude: 7.02 km,
pressure: 43000.0 Pa,
density: 0.528 kg/m^3",C,MCQ_31_27,"['(a): altitude: 11.53 km,\npressure: 100000.0 Pa,\ndensity: 1.227 kg/m^3,\n(b): altitude: 14.04 km,\npressure: 86000.0 Pa,\ndensity: 1.055 kg/m^3', '(a): altitude: 5.83 km,\npressure: 50000.0 Pa,\ndensity: 0.607 kg/m^3,\n(b): altitude: 3.24 km,\npressure: 68000.0 Pa,\ndensity: 0.826 kg/m^3', '(a): altitude: 5.77 km,\npressure: 50000.0 Pa,\ndensity: 0.613 kg/m^3,\n(b): altitude: 7.02 km,\npressure: 43000.0 Pa,\ndensity: 0.528 kg/m^3', '(a): altitude: 17.3 km,\npressure: 150000.0 Pa,\ndensity: 1.84 kg/m^3,\n(b): altitude: 21.06 km,\npressure: 129000.0 Pa,\ndensity: 1.583 kg/m^3']","Examine a horizontally uniform atmosphere that is in hydrostatic equilibrium. The atmosphere is isothermal with a temperature of 284 K and a surface pressure of 100000 Pa.

(a) Determine the altitude, pressure, density, and potential temperature at the level that divides the atmosphere into two equal mass parts, meaning half of the atmospheric mass is above this level.

(b) Perform the same calculation as in part (a) for the level where 57% of the atmospheric mass is below.",Atmospheric Physics
"2: 251.0 K,
10: 353.0 K,
29: 787.0 K,
10-2: 324.0 K",C,MCQ_32_27,"['1: 271.0 K,\n11: 394.0 K,\n17: 493.0 K,\n11-1: 379.0 K', '1.0: 126.0 K,\n5.0: 176.0 K,\n14.5: 394.0 K,\n5.0-1.0: 162.0 K', '2: 251.0 K,\n10: 353.0 K,\n29: 787.0 K,\n10-2: 324.0 K', '2: 503.0 K,\n10: 705.0 K,\n29: 1574.0 K,\n10-2: 648.0 K']","Consider an isothermal atmosphere with a temperature of 231 K. Calculate the potential temperature at elevations of 2 km, 10 km, and 29 km above the ground. If an air parcel is relocated adiabatically from 10 km to 2 km, what temperature would it have upon reaching its destination?",Atmospheric Physics
